t [s],az NO FLAT [m/s2],az WITH FLAT [m/s2]
   23.773000,   -9.809999,   -9.809999
   23.774000,   -9.809999,   -9.809999
   23.775000,   -9.809999,   -9.809999
   23.776000,   -9.809999,   -9.809999
   23.777000,   -9.809999,   -9.809999
   23.778000,   -9.809999,   -9.809999
   23.779000,   -9.809999,   -9.809999
   23.780000,   -9.809999,   -9.809999
   23.781000,   -9.809999,   -9.809999
   23.782000,   -9.809999,   -9.809999
   23.783000,   -9.809999,   -9.809999
   23.784000,   -9.809999,   -9.809999
   23.785000,   -9.809999,   -9.809999
   23.786000,   -9.809999,   -9.809999
   23.787000,   -9.809999,   -9.809999
   23.788000,   -9.809999,   -9.809999
   23.789000,   -9.809999,   -9.809999
   23.790000,   -9.809999,   -9.809999
   23.791000,   -9.809999,   -9.809999
   23.792000,   -9.809999,   -9.809999
   23.793000,   -9.809999,   -9.809999
   23.794000,   -9.809999,   -9.809999
   23.795000,   -9.809999,   -9.809999
   23.796000,   -9.809999,   -9.809999
   23.797000,   -9.809999,   -9.809999
   23.798000,   -9.809999,   -9.809999
   23.799000,   -9.809999,   -9.809999
   23.800000,   -9.809999,   -9.809999
   23.801000,   -9.809999,   -9.809999
   23.802000,   -9.809999,   -9.809999
   23.803000,   -9.809999,   -9.809999
   23.804000,   -9.809999,   -9.809999
   23.805000,   -9.809999,   -9.809999
   23.806000,   -9.809999,   -9.809999
   23.807000,   -9.809999,   -9.809999
   23.808000,   -9.809999,   -9.809999
   23.809000,   -9.809999,   -9.809999
   23.810000,   -9.809999,   -9.809999
   23.811000,   -9.809999,   -9.809999
   23.812000,   -9.809999,   -9.809999
   23.813000,   -9.809999,   -9.809999
   23.814000,   -9.809999,   -9.809999
   23.815000,   -9.809999,   -9.809999
   23.816000,   -9.809999,   -9.809999
   23.817000,   -9.809999,   -9.809999
   23.818000,   -9.809999,   -9.809999
   23.819000,   -9.809999,   -9.809999
   23.820000,   -9.809999,   -9.809999
   23.821000,   -9.809999,   -9.809999
   23.822000,   -9.809999,   -9.809999
   23.823000,   -9.809999,   -9.809999
   23.824000,   -9.809999,   -9.809999
   23.825000,   -9.809999,   -9.809999
   23.826000,   -9.809999,   -9.809999
   23.827000,   -9.809999,   -9.809999
   23.828000,   -9.809999,   -9.809999
   23.829000,   -9.809999,   -9.809999
   23.830000,   -9.809999,   -9.809999
   23.831000,   -9.809999,   -9.809999
   23.832000,   -9.809999,   -9.809999
   23.833000,   -9.809999,   -9.809999
   23.834000,   -9.809999,   -9.809999
   23.835000,   -9.809999,   -9.809999
   23.836000,   -9.809999,   -9.809999
   23.837000,   -9.809999,   -9.809999
   23.838000,   -9.809999,   -9.809999
   23.839000,   -9.809999,   -9.809999
   23.840000,   -9.809999,   -9.809999
   23.841000,   -9.809999,   -9.809999
   23.842000,   -9.809999,   -9.809999
   23.843000,   -9.809999,   -9.809999
   23.844000,   -9.809999,   -9.809999
   23.845000,   -9.809999,   -9.809999
   23.846000,   -9.809999,   -9.809999
   23.847000,   -9.809999,   -9.809999
   23.848000,   -9.809999,   -9.809999
   23.849000,   -9.809999,   -9.809999
   23.850000,   -9.810002,   -9.810061
   23.851000,   -9.810099,   -9.812167
   23.852000,   -9.810352,   -9.817678
   23.853000,   -9.810711,   -9.825499
   23.854000,   -9.811170,   -9.834838
   23.855000,   -9.811697,   -9.847218
   23.856000,   -9.812360,   -9.859599
   23.857000,   -9.813012,   -9.872714
   23.858000,   -9.813703,   -9.885675
   23.859000,   -9.814401,   -9.897968
   23.860000,   -9.815079,   -9.909071
   23.861000,   -9.815724,   -9.918820
   23.862000,   -9.816336,   -9.926957
   23.863000,   -9.816902,   -9.933380
   23.864000,   -9.817424,   -9.938090
   23.865000,   -9.817903,   -9.941531
   23.866000,   -9.818352,   -9.943045
   23.867000,   -9.818781,   -9.943083
   23.868000,   -9.819152,   -9.941472
   23.869000,   -9.819514,   -9.939108
   23.870000,   -9.819856,   -9.935039
   23.871000,   -9.820216,   -9.931041
   23.872000,   -9.820540,   -9.925613
   23.873000,   -9.820878,   -9.920233
   23.874000,   -9.821251,   -9.913583
   23.875000,   -9.821614,   -9.906935
   23.876000,   -9.821996,   -9.899007
   23.877000,   -9.822381,   -9.891116
   23.878000,   -9.822783,   -9.881770
   23.879000,   -9.823171,   -9.872555
   23.880000,   -9.823576,   -9.861564
   23.881000,   -9.823953,   -9.850986
   23.882000,   -9.824347,   -9.838076
   23.883000,   -9.824692,   -9.826245
   23.884000,   -9.825068,   -9.811090
   23.885000,   -9.825364,   -9.798166
   23.886000,   -9.825728,   -9.782638
   23.887000,   -9.825954,   -9.766657
   23.888000,   -9.826340,   -9.750131
   23.889000,   -9.826448,   -9.732938
   23.890000,   -9.824785,   -9.715194
   23.891000,   -9.825217,   -9.696291
   23.892000,   -9.825582,   -9.677492
   23.893000,   -9.825889,   -9.658983
   23.894000,   -9.826282,   -9.640382
   23.895000,   -9.828499,   -9.621629
   23.896000,   -9.829080,   -9.604154
   23.897000,   -9.827374,   -9.586422
   23.898000,   -9.828036,   -9.568659
   23.899000,   -9.828489,   -9.551184
   23.900000,   -9.828731,   -9.533994
   23.901000,   -9.828954,   -9.516964
   23.902000,   -9.831210,   -9.500144
   23.903000,   -9.831533,   -9.482677
   23.904000,   -9.829239,   -9.466139
   23.905000,   -9.829625,   -9.450488
   23.906000,   -9.829836,   -9.435297
   23.907000,   -9.829858,   -9.420593
   23.908000,   -9.829906,   -9.407586
   23.909000,   -9.830025,   -9.394565
   23.910000,   -9.832007,   -9.382271
   23.911000,   -9.832307,   -9.370485
   23.912000,   -9.830119,   -9.359770
   23.913000,   -9.830539,   -9.348772
   23.914000,   -9.830863,   -9.339258
   23.915000,   -9.830902,   -9.331108
   23.916000,   -9.830944,   -9.323886
   23.917000,   -9.831039,   -9.317995
   23.918000,   -9.833070,   -9.313395
   23.919000,   -9.833380,   -9.309334
   23.920000,   -9.830976,   -9.306529
   23.921000,   -9.831333,   -9.304581
   23.922000,   -9.831619,   -9.304102
   23.923000,   -9.831577,   -9.303807
   23.924000,   -9.831548,   -9.306450
   23.925000,   -9.831569,   -9.309897
   23.926000,   -9.833595,   -9.312994
   23.927000,   -9.833897,   -9.319159
   23.928000,   -9.831269,   -9.324759
   23.929000,   -9.831569,   -9.331685
   23.930000,   -9.831827,   -9.340586
   23.931000,   -9.831727,   -9.350348
   23.932000,   -9.831662,   -9.362242
   23.933000,   -9.831637,   -9.375688
   23.934000,   -9.833664,   -9.389247
   23.935000,   -9.833986,   -9.405475
   23.936000,   -9.831191,   -9.418169
   23.937000,   -9.831447,   -9.442230
   23.938000,   -9.831692,   -9.460912
   23.939000,   -9.831546,   -9.473774
   23.940000,   -9.831460,   -9.500031
   23.941000,   -9.831397,   -9.504639
   23.942000,   -9.833407,   -9.575629
   23.943000,   -9.833752,   -9.592078
   23.944000,   -9.830819,   -9.610829
   23.945000,   -9.831021,   -9.630216
   23.946000,   -9.831240,   -9.648804
   23.947000,   -9.831046,   -9.650229
   23.948000,   -9.830943,   -9.668366
   23.949000,   -9.830840,   -9.692104
   23.950000,   -9.832817,   -9.719238
   23.951000,   -9.833179,   -9.764947
   23.952000,   -9.830149,   -9.787788
   23.953000,   -9.830293,   -9.817503
   23.954000,   -9.830476,   -9.848170
   23.955000,   -9.830238,   -9.879164
   23.956000,   -9.830125,   -9.910977
   23.957000,   -9.829989,   -9.946337
   23.958000,   -9.831920,   -9.983210
   23.959000,   -9.832296,  -10.023720
   23.960000,   -9.829219,  -10.058920
   23.961000,   -9.829306,  -10.090870
   23.962000,   -9.829443,  -10.126010
   23.963000,   -9.829169,  -10.155860
   23.964000,   -9.829048,  -10.184150
   23.965000,   -9.828889,  -10.167120
   23.966000,   -9.828869,  -10.195700
   23.967000,   -9.828781,  -10.218710
   23.968000,   -9.830896,  -10.243190
   23.969000,   -9.831153,  -10.270820
   23.970000,   -9.828094,  -10.343920
   23.971000,   -9.827981,  -10.380380
   23.972000,   -9.827845,  -10.354210
   23.973000,   -9.827409,  -10.390450
   23.974000,   -9.827216,  -10.420060
   23.975000,   -9.827044,  -10.444560
   23.976000,   -9.827053,  -10.468390
   23.977000,   -9.826991,  -10.557340
   23.978000,   -9.828976,  -10.589790
   23.979000,   -9.829259,  -10.518220
   23.980000,   -9.826361,  -10.547360
   23.981000,   -9.826220,  -10.566430
   23.982000,   -9.825997,  -10.580290
   23.983000,   -9.825543,  -10.594450
   23.984000,   -9.825309,  -10.693060
   23.985000,   -9.825141,  -10.721950
   23.986000,   -9.825141,  -10.610120
   23.987000,   -9.825094,  -10.633730
   23.988000,   -9.826873,  -10.645600
   23.989000,   -9.827142,  -10.652650
   23.990000,   -9.824455,  -10.660030
   23.991000,   -9.824277,  -10.668990
   23.992000,   -9.823970,  -10.773830
   23.993000,   -9.823497,  -10.800480
   23.994000,   -9.823216,  -10.650820
   23.995000,   -9.823057,  -10.664410
   23.996000,   -9.823052,  -10.665000
   23.997000,   -9.823037,  -10.662500
   23.998000,   -9.824604,  -10.660740
   23.999000,   -9.824628,  -10.661200
   24.000000,   -9.822309,  -10.759850
   24.001000,   -9.822255,  -10.781960
   24.002000,   -9.821877,  -10.610950
   24.003000,   -9.821523,  -10.612400
   24.004000,   -9.821126,  -10.601580
   24.005000,   -9.821033,  -10.590650
   24.006000,   -9.820909,  -10.581110
   24.007000,   -9.820955,  -10.574530
   24.008000,   -9.820863,  -10.657960
   24.009000,   -9.820836,  -10.673850
   24.010000,   -9.820625,  -10.501510
   24.011000,   -9.820455,  -10.491290
   24.012000,   -9.820132,  -10.470440
   24.013000,   -9.819884,  -10.452570
   24.014000,   -9.819552,  -10.437280
   24.015000,   -9.819333,  -10.426170
   24.016000,   -9.819071,  -10.488600
   24.017000,   -9.818922,  -10.497910
   24.018000,   -9.818725,  -10.345970
   24.019000,   -9.818604,  -10.328100
   24.020000,   -9.818410,  -10.301500
   24.021000,   -9.818254,  -10.279490
   24.022000,   -9.818017,  -10.260910
   24.023000,   -9.817809,  -10.247600
   24.024000,   -9.818421,  -10.287020
   24.025000,   -9.818221,  -10.290010
   24.026000,   -9.816780,  -10.267740
   24.027000,   -9.816761,  -10.218450
   24.028000,   -9.816439,  -10.082880
   24.029000,   -9.816105,  -10.068940
   24.030000,   -9.815856,  -10.050210
   24.031000,   -9.816464,  -10.046360
   24.032000,   -9.816388,  -10.046870
   24.033000,   -9.815413,  -10.089160
   24.034000,   -9.815537,  -10.103710
   24.035000,   -9.815419,  -10.091160
   24.036000,   -9.815097,  -10.047420
   24.037000,   -9.814844,   -9.937560
   24.038000,   -9.814582,   -9.923607
   24.039000,   -9.814431,   -9.913647
   24.040000,   -9.814290,   -9.916293
   24.041000,   -9.814229,   -9.922410
   24.042000,   -9.814151,   -9.950468
   24.043000,   -9.814632,   -9.959168
   24.044000,   -9.814482,   -9.943572
   24.045000,   -9.813637,   -9.900477
   24.046000,   -9.813608,   -9.815901
   24.047000,   -9.813413,   -9.787437
   24.048000,   -9.813114,   -9.797228
   24.049000,   -9.812916,   -9.803259
   24.050000,   -9.812759,   -9.796721
   24.051000,   -9.812696,   -9.783153
   24.052000,   -9.812639,   -9.765497
   24.053000,   -9.812995,   -9.739828
   24.054000,   -9.812860,   -9.720877
   24.055000,   -9.812224,   -9.700127
   24.056000,   -9.812237,   -9.681726
   24.057000,   -9.812098,   -9.665465
   24.058000,   -9.811887,   -9.650057
   24.059000,   -9.811735,   -9.634714
   24.060000,   -9.811849,   -9.615492
   24.061000,   -9.811676,   -9.602879
   24.062000,   -9.811318,   -9.590956
   24.063000,   -9.811542,   -9.574018
   24.064000,   -9.811577,   -9.560857
   24.065000,   -9.811511,   -9.545622
   24.066000,   -9.811394,   -9.531424
   24.067000,   -9.811432,   -9.516489
   24.068000,   -9.811131,   -9.502849
   24.069000,   -9.810830,   -9.488070
   24.070000,   -9.810642,   -9.474134
   24.071000,   -9.810477,   -9.459990
   24.072000,   -9.810551,   -9.445893
   24.073000,   -9.810448,   -9.431872
   24.074000,   -9.810254,   -9.418067
   24.075000,   -9.810086,   -9.404360
   24.076000,   -9.809670,   -9.389844
   24.077000,   -9.809299,   -9.377038
   24.078000,   -9.809097,   -9.364008
   24.079000,   -9.809142,   -9.352337
   24.080000,   -9.809250,   -9.339051
   24.081000,   -9.809188,   -9.329762
   24.082000,   -9.809010,   -9.315660
   24.083000,   -9.808764,   -9.307840
   24.084000,   -9.808352,   -9.386273
   24.085000,   -9.807890,   -9.346915
   24.086000,   -9.807565,   -9.325342
   24.087000,   -9.807490,   -9.304593
   24.088000,   -9.807847,   -9.286387
   24.089000,   -9.808002,   -9.204095
   24.090000,   -9.807958,   -9.190969
   24.091000,   -9.807759,   -9.273824
   24.092000,   -9.807467,   -9.246682
   24.093000,   -9.806843,   -9.232968
   24.094000,   -9.806337,   -9.221006
   24.095000,   -9.806013,   -9.210973
   24.096000,   -9.805955,   -9.133122
   24.097000,   -9.806468,   -9.124178
   24.098000,   -9.806565,   -9.212396
   24.099000,   -9.806499,   -9.192687
   24.100000,   -9.806303,   -9.183590
   24.101000,   -9.806026,   -9.177542
   24.102000,   -9.805275,   -9.172606
   24.103000,   -9.804815,   -9.166926
   24.104000,   -9.804526,   -9.096532
   24.105000,   -9.804460,   -9.084744
   24.106000,   -9.805082,   -9.173069
   24.107000,   -9.805085,   -9.162986
   24.108000,   -9.804994,   -9.153853
   24.109000,   -9.804818,   -9.153656
   24.110000,   -9.804579,   -9.150627
   24.111000,   -9.803719,   -9.148360
   24.112000,   -9.803329,   -9.088006
   24.113000,   -9.803910,   -9.065401
   24.114000,   -9.803764,   -9.152383
   24.115000,   -9.803593,   -9.156352
   24.116000,   -9.803427,   -9.140388
   24.117000,   -9.803242,   -9.151790
   24.118000,   -9.802326,   -9.145665
   24.119000,   -9.802029,   -9.152578
   24.120000,   -9.802781,   -9.147241
   24.121000,   -9.802602,   -9.151661
   24.122000,   -9.802423,   -9.147963
   24.123000,   -9.802268,   -9.152308
   24.124000,   -9.802094,   -9.150562
   24.125000,   -9.801059,   -9.155887
   24.126000,   -9.800802,   -9.156040
   24.127000,   -9.801696,   -9.122135
   24.128000,   -9.801444,   -9.098116
   24.129000,   -9.801237,   -9.165071
   24.130000,   -9.801083,   -9.197137
   24.131000,   -9.800915,   -9.171239
   24.132000,   -9.799753,   -9.222864
   24.133000,   -9.799544,   -9.191739
   24.134000,   -9.800552,   -9.249280
   24.135000,   -9.800262,   -9.202252
   24.136000,   -9.800011,   -9.273022
   24.137000,   -9.799869,   -9.203828
   24.138000,   -9.799713,   -9.300652
   24.139000,   -9.798423,   -9.196171
   24.140000,   -9.798260,   -9.339904
   24.141000,   -9.799363,   -9.174550
   24.142000,   -9.799037,   -9.402380
   24.143000,   -9.798769,   -9.126287
   24.144000,   -9.798627,   -9.508948
   24.145000,   -9.798474,   -9.022775
   24.146000,   -9.797048,   -9.701900
   24.147000,   -9.796934,   -8.801623
   24.148000,   -9.798139,   -9.441744
   24.149000,   -9.797782,   -9.428555
   24.150000,   -9.797500,   -9.438744
   24.151000,   -9.797359,   -9.438588
   24.152000,   -9.797208,   -9.437482
   24.153000,   -9.797012,   -9.435649
   24.154000,   -9.795404,   -9.396873
   24.155000,   -9.795322,   -9.400941
   24.156000,   -9.796630,   -9.448337
   24.157000,   -9.796246,   -9.449907
   24.158000,   -9.795948,   -9.459688
   24.159000,   -9.795815,   -9.475359
   24.160000,   -9.795674,   -9.492530
   24.161000,   -9.795486,   -9.479470
   24.162000,   -9.793715,   -9.499646
   24.163000,   -9.793422,   -9.552243
   24.164000,   -9.795156,   -9.566517
   24.165000,   -9.794731,   -9.582277
   24.166000,   -9.794461,   -9.600591
   24.167000,   -9.794338,   -9.617615
   24.168000,   -9.794195,   -9.614071
   24.169000,   -9.792289,   -9.630943
   24.170000,   -9.792006,   -9.667433
   24.171000,   -9.793917,   -9.679108
   24.172000,   -9.793453,   -9.691333
   24.173000,   -9.793155,   -9.706306
   24.174000,   -9.793010,   -9.720787
   24.175000,   -9.792837,   -9.726555
   24.176000,   -9.792591,   -9.742452
   24.177000,   -9.790437,   -9.758858
   24.178000,   -9.790019,   -9.777440
   24.179000,   -9.792073,   -9.794425
   24.180000,   -9.791516,   -9.814577
   24.181000,   -9.791142,   -9.832520
   24.182000,   -9.790939,   -9.854091
   24.183000,   -9.790717,   -9.873374
   24.184000,   -9.788690,   -9.891503
   24.185000,   -9.788193,   -9.909616
   24.186000,   -9.790251,   -9.926428
   24.187000,   -9.789635,   -9.941643
   24.188000,   -9.789128,   -9.956626
   24.189000,   -9.788898,   -9.970685
   24.190000,   -9.788668,   -9.983965
   24.191000,   -9.788377,   -9.997236
   24.192000,   -9.786088,  -10.010350
   24.193000,   -9.785468,  -10.023420
   24.194000,   -9.787872,  -10.036810
   24.195000,   -9.787238,  -10.051190
   24.196000,   -9.786703,  -10.064940
   24.197000,   -9.786485,  -10.078990
   24.198000,   -9.786256,  -10.093670
   24.199000,   -9.785963,  -10.108370
   24.200000,   -9.783414,  -10.121900
   24.201000,   -9.782671,  -10.135750
   24.202000,   -9.785489,  -10.151200
   24.203000,   -9.784830,  -10.164190
   24.204000,   -9.784248,  -10.177140
   24.205000,   -9.784015,  -10.191270
   24.206000,   -9.783750,  -10.203620
   24.207000,   -9.783422,  -10.215630
   24.208000,   -9.780546,  -10.227640
   24.209000,   -9.779631,  -10.239170
   24.210000,   -9.782907,  -10.249810
   24.211000,   -9.782228,  -10.260920
   24.212000,   -9.781602,  -10.271050
   24.213000,   -9.781350,  -10.281420
   24.214000,   -9.781044,  -10.290980
   24.215000,   -9.780679,  -10.301200
   24.216000,   -9.777428,  -10.309870
   24.217000,   -9.776310,  -10.320090
   24.218000,   -9.780129,  -10.327750
   24.219000,   -9.779457,  -10.338270
   24.220000,   -9.778808,  -10.344100
   24.221000,   -9.778544,  -10.282710
   24.222000,   -9.778189,  -10.300410
   24.223000,   -9.777773,  -10.310570
   24.224000,   -9.774077,  -10.321430
   24.225000,   -9.772714,  -10.335410
   24.226000,   -9.777160,  -10.414110
   24.227000,   -9.776521,  -10.427770
   24.228000,   -9.775871,  -10.369890
   24.229000,   -9.775599,  -10.391410
   24.230000,   -9.775183,  -10.402520
   24.231000,   -9.774692,  -10.407270
   24.232000,   -9.770466,  -10.411320
   24.233000,   -9.768801,  -10.486470
   24.234000,   -9.773968,  -10.489510
   24.235000,   -9.773399,  -10.405580
   24.236000,   -9.772793,  -10.418100
   24.237000,   -9.772520,  -10.420210
   24.238000,   -9.772039,  -10.418290
   24.239000,   -9.771442,  -10.417730
   24.240000,   -9.770694,  -10.495040
   24.241000,   -9.769994,  -10.498410
   24.242000,   -9.765047,  -10.403520
   24.243000,   -9.763062,  -10.415850
   24.244000,   -9.769362,  -10.417620
   24.245000,   -9.769053,  -10.416060
   24.246000,   -9.768645,  -10.415320
   24.247000,   -9.768508,  -10.494670
   24.248000,   -9.767984,  -10.500020
   24.249000,   -9.767250,  -10.395680
   24.250000,   -9.766273,  -10.405520
   24.251000,   -9.765379,  -10.404110
   24.252000,   -9.764498,  -10.400820
   24.253000,   -9.758706,  -10.397910
   24.254000,   -9.756415,  -10.397750
   24.255000,   -9.764238,  -10.475340
   24.256000,   -9.764293,  -10.481700
   24.257000,   -9.764209,  -10.369000
   24.258000,   -9.764175,  -10.373230
   24.259000,   -9.763532,  -10.365830
   24.260000,   -9.762442,  -10.359400
   24.261000,   -9.761042,  -10.353140
   24.262000,   -9.753591,  -10.350790
   24.263000,   -9.750126,  -10.348330
   24.264000,   -9.749717,  -10.418540
   24.265000,   -9.750793,  -10.424460
   24.266000,   -9.763328,  -10.308160
   24.267000,   -9.764670,  -10.305480
   24.268000,   -9.763915,  -10.291460
   24.269000,   -9.763153,  -10.282520
   24.270000,   -9.759913,  -10.273740
   24.271000,   -9.757193,  -10.270740
   24.272000,   -9.753607,  -10.266750
   24.273000,   -9.751842,  -10.326350
   24.274000,   -9.750217,  -10.331780
   24.275000,   -9.750525,  -10.313090
   24.276000,   -9.750714,  -10.272800
   24.277000,   -9.751964,  -10.155320
   24.278000,   -9.752282,  -10.150490
   24.279000,   -9.752769,  -10.134610
   24.280000,   -9.751930,  -10.136160
   24.281000,   -9.751074,  -10.137510
   24.282000,   -9.749254,  -10.145490
   24.283000,   -9.747900,  -10.145200
   24.284000,   -9.746343,  -10.141830
   24.285000,   -9.745740,  -10.128270
   24.286000,   -9.745309,  -10.111400
   24.287000,   -9.745767,  -10.116680
   24.288000,   -9.746189,  -10.101400
   24.289000,   -9.746980,  -10.035140
   24.290000,   -9.747303,  -10.026620
   24.291000,   -9.747547,  -10.009930
   24.292000,   -9.747171,  -10.000810
   24.293000,   -9.746692,   -9.988568
   24.294000,   -9.745848,   -9.982392
   24.295000,   -9.745183,   -9.970754
   24.296000,   -9.744525,   -9.960814
   24.297000,   -9.735933,   -9.944115
   24.298000,   -9.732649,   -9.928219
   24.299000,   -9.746508,   -9.907393
   24.300000,   -9.748137,   -9.888684
   24.301000,   -9.749709,   -9.869897
   24.302000,   -9.750282,   -9.851270
   24.303000,   -9.749364,   -9.838253
   24.304000,   -9.746834,   -9.822794
   24.305000,   -9.743822,   -9.803718
   24.306000,   -9.730597,   -9.786933
   24.307000,   -9.724181,   -9.762317
   24.308000,   -9.723875,   -9.745099
   24.309000,   -9.730496,   -9.726424
   24.310000,   -9.758142,   -9.730433
   24.311000,   -9.761238,   -9.711619
   24.312000,   -9.760782,   -9.696035
   24.313000,   -9.755970,   -9.679896
   24.314000,   -9.748204,   -9.636194
   24.315000,   -9.725270,   -9.625120
   24.316000,   -9.711503,   -9.645124
   24.317000,   -9.709170,   -9.625075
   24.318000,   -9.720924,   -9.607129
   24.319000,   -9.763694,   -9.588424
   24.320000,   -9.769297,   -9.525823
   24.321000,   -9.768656,   -9.518023
   24.322000,   -9.761040,   -9.560814
   24.323000,   -9.749328,   -9.535919
   24.324000,   -9.720095,   -9.516373
   24.325000,   -9.702497,   -9.495612
   24.326000,   -9.700308,   -9.478312
   24.327000,   -9.716060,   -9.398793
   24.328000,   -9.760817,   -9.395428
   24.329000,   -9.770774,   -9.462866
   24.330000,   -9.755687,   -9.436453
   24.331000,   -9.743526,   -9.416506
   24.332000,   -9.734214,   -9.395109
   24.333000,   -9.730084,   -9.379304
   24.334000,   -9.728993,   -9.287943
   24.335000,   -9.730997,   -9.285893
   24.336000,   -9.734322,   -9.372740
   24.337000,   -9.737428,   -9.348596
   24.338000,   -9.740132,   -9.326869
   24.339000,   -9.741083,   -9.306669
   24.340000,   -9.741163,   -9.292138
   24.341000,   -9.740577,   -9.195231
   24.342000,   -9.739860,   -9.188429
   24.343000,   -9.738927,   -9.289706
   24.344000,   -9.738129,   -9.273289
   24.345000,   -9.737422,   -9.245575
   24.346000,   -9.736916,   -9.231692
   24.347000,   -9.736533,   -9.215334
   24.348000,   -9.736279,   -9.206050
   24.349000,   -9.736187,   -9.192851
   24.350000,   -9.736155,   -9.099767
   24.351000,   -9.736265,   -9.077217
   24.352000,   -9.736281,   -9.191255
   24.353000,   -9.736507,   -9.202019
   24.354000,   -9.736502,   -9.149744
   24.355000,   -9.736769,   -9.167167
   24.356000,   -9.736689,   -9.125578
   24.357000,   -9.737046,   -9.149837
   24.358000,   -9.736783,   -9.107122
   24.359000,   -9.737331,   -9.136515
   24.360000,   -9.736653,   -9.087930
   24.361000,   -9.748784,   -9.126962
   24.362000,   -9.746231,   -9.067929
   24.363000,   -9.744238,   -9.123634
   24.364000,   -9.742829,   -9.045608
   24.365000,   -9.741338,   -9.129383
